mail_type,org,tld,salutations,designation,images,urls,chars_in_subject,chars_in_body,label
0.9955237420326307,0.0010991298209155152,1.0015488746087216,0,0,1.2007390365593391,0.6942231436362721,-0.5877254901991935,-0.07706227433104391,0
1.3067577469587668,1.0102082502194207,1.0015488746087216,0,0,-0.34927189109172213,-0.40197458007432796,-0.6760051144596293,-0.08656776741918382,1
1.3067577469587668,2.6051041251097105,1.0015488746087216,1,1,0.3288578897556172,0.7264642531571721,-0.44059278309846744,-0.03303434019431559,3
1.3067577469587668,0.974867156077084,1.124651466781796,0,1,0.0382308408210432,0.01715984369737207,-0.764284738720065,-0.06754285276010213,0
1.3067577469587668,0.0023772101985952616,1.0015488746087216,1,0,-0.34927189109172213,-0.353612915792978,-0.5582989487790483,-0.07570842580270161,0
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.7367746230044874,-0.09568403962577794,1.4721324092109724,-0.06458513943712388,2
1.3067577469587668,0.9983300588688017,1.0015488746087216,1,0,1.7819931344284872,1.1939603412102224,0.3244972938253085,-0.039873225250036434,1
1.3067577469587668,1.939679928515718,1.8370672859198591,1,1,-0.7367746230044874,-0.547059572918378,-0.17575391031716037,-0.08749261867722835,2
1.4872294606451646,1.939679928515718,1.8370672859198591,0,0,-0.7367746230044874,-0.659903456241528,0.38335037666559896,2.8682122170809947,2
1.3067577469587668,0.9767673199749597,1.0015488746087216,1,1,0.13510652379923452,0.6942231436362721,-0.8819909044006459,-0.03200990028423765,1
1.3067577469587668,0.9008858011358741,1.0015488746087216,0,1,0.4257335727338085,0.16224483654142208,-0.14632736889701514,-0.04403993088021748,0
1.3067577469587668,0.012940270675108436,1.0015488746087216,0,0,-0.6398989400262961,-0.466456799116128,-0.4994458659387579,-0.08640828629110234,0
1.3067577469587668,0.9767673199749597,1.0015488746087216,0,0,-0.34927189109172213,-0.20852792294892797,-0.3228866174178865,-0.07979086411193131,1
1.6047244653076587,1.939679928515718,1.8370672859198591,1,1,-0.34927189109172213,-0.273010141990728,0.648189249446906,23.617606064045624,2
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.7367746230044874,-0.514818463397478,-0.23460699315745084,-0.07512412594916294,2
0.9955237420326307,0.06606348713081675,1.0015488746087216,0,0,-0.5430232570481047,-0.031201820583977937,-0.7937112801402102,-0.06562698995070416,0
1.3067577469587668,0.0023772101985952616,1.0015488746087216,0,0,-0.34927189109172213,-0.353612915792978,-0.4994458659387579,-0.07508860831801815,0
1.3067577469587668,2.988957001616997,1.0015488746087216,0,0,2.4601229152758264,1.2423220054915725,-0.3523131588380317,-0.018813359253600743,3
1.6047244653076587,1.939679928515718,1.8370672859198591,0,0,-0.7367746230044874,-0.627662346720628,1.6486916577318438,-0.09318658244663504,0
1.3067577469587668,2.0846731685721687,1.0015488746087216,1,1,-0.44614757406991346,0.09776261749962208,1.3838527849505367,-0.06771278025028502,0
1.3067577469587668,0.5397476976571326,1.0015488746087216,1,0,-0.44614757406991346,-0.514818463397478,-1.2939624842826791,-0.07652881343973209,0
1.3067577469587668,1.3643384882713057,1.0015488746087216,0,1,0.3288578897556172,0.6781025888758222,0.05965842104400145,-0.04513679890086517,0
1.3067577469587668,2.988957001616997,1.0015488746087216,0,0,2.653874281232209,1.2745631150124723,-0.8525643629805006,-0.01626514332499763,3
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.5430232570481047,-0.563180127678828,0.7070423322871965,-0.08885969926423243,2
1.3067577469587668,0.03803655319653086,1.0015488746087216,0,0,-0.15552052513533945,-0.434215689595228,1.442705867790827,-0.09008749502321775,0
1.3067577469587668,2.0846731685721687,1.8370672859198591,0,1,-0.44614757406991346,-0.06344293010487793,0.7658954151274869,-0.08081878614270972,3
1.6047244653076587,0.5397476976571326,0.5763133154558922,0,0,-0.7367746230044874,-0.659903456241528,-1.2939624842826791,0.09776943464637704,0
1.3067577469587668,2.9948982639049286,1.0015488746087216,0,0,1.2976147195375305,0.3718120484272721,0.5893361666066156,-0.06381419791404007,3
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.7367746230044874,-0.659903456241528,-0.4994458659387579,-0.09330567097459107,2
1.3067577469587668,0.0023772101985952616,1.0015488746087216,0,0,-0.34927189109172213,-0.353612915792978,-0.5582989487790483,-0.07558098018506446,0
1.3067577469587668,0.9013814538791901,1.0015488746087216,0,1,0.7163606216683824,1.0166342388452723,0.26564421098501806,-0.0247232145064365,1
1.3067577469587668,0.9008858011358741,1.0015488746087216,1,0,-0.5430232570481047,-0.07956348486532794,0.35392383524545373,-0.06567573964051072,0
1.3067577469587668,0.0020885295432371354,1.8370672859198591,1,0,-0.7367746230044874,-0.5954212371997281,-0.7054316558797745,-0.09364482953081674,0
1.3067577469587668,2.0846731685721687,1.8370672859198591,0,0,2.072620183363061,3.4669585624336725,-0.7348581972999197,-0.013358268964246219,3
1.3067577469587668,1.0114200515094494,1.0015488746087216,0,0,0.8132363046465738,1.5969742102214723,0.4127769180857442,-0.0354815746226051,1
1.3067577469587668,2.9353841086803567,1.0015488746087216,1,0,0.23198220677742584,-0.07956348486532794,0.5304830837663251,-0.060492951189932864,3
1.6047244653076587,2.0846731685721687,1.8370672859198591,0,0,-0.7367746230044874,-0.659903456241528,1.678118199151989,-0.09448471704376983,3
1.3067577469587668,0.5256273438123354,1.0015488746087216,0,0,-0.7367746230044874,-0.514818463397478,1.7663978234124247,-0.08640341132212169,0
1.3067577469587668,0.9767673199749597,1.0015488746087216,0,1,0.9101119876247651,0.48465593175042215,1.030734287908794,-0.03953894166279143,1
0.9955237420326307,0.0010991298209155152,1.0015488746087216,0,0,-0.15552052513533945,-0.20852792294892797,-0.5877254901991935,-0.08831509558667909,0
1.3067577469587668,0.0023772101985952616,1.0015488746087216,0,0,-0.34927189109172213,-0.38585402531387797,-0.6465785730394841,-0.07261003480342441,0
1.3067577469587668,2.880613402838728,1.0015488746087216,0,0,-0.34927189109172213,-0.38585402531387797,0.9424546636483583,-0.08915776879619255,3
0.289699367804719,0.16559283491582222,0.16559283491582222,0,0,-0.7367746230044874,-0.643782901481078,-0.14632736889701514,-0.0941636655151866,0
1.3067577469587668,2.9353841086803567,1.0015488746087216,1,0,0.4257335727338085,0.0010392889369220688,0.03023187962385622,-0.053890153917703805,3
1.3067577469587668,1.0072916072995863,1.0015488746087216,0,0,0.6194849386901912,0.033280398457822075,-0.6171520316193388,-0.08401815864230051,1
1.3067577469587668,2.880613402838728,1.0015488746087216,0,0,-0.7367746230044874,-0.498697908637028,-0.47001932451861267,-0.09201867916369778,3
1.3067577469587668,0.9008858011358741,1.0015488746087216,1,1,0.6194849386901912,0.6781025888758222,2.9434594802182334,-0.01306855652196721,3
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.7367746230044874,-0.547059572918378,-1.3528155671229696,-0.09170877042135604,2
1.3067577469587668,2.9554157935912264,1.8370672859198591,0,0,2.5569985982540175,1.4035275530960725,0.03023187962385622,-0.039201872378986036,3
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.7367746230044874,-0.659903456241528,-0.9408439872409363,-0.09426952198448085,2
1.3067577469587668,1.4302236214041988,1.124651466781796,1,0,-0.44614757406991346,-0.38585402531387797,-0.381739700258177,-0.06933126995186294,0
1.3067577469587668,0.9013814538791901,1.0015488746087216,1,0,-0.05864484215714813,0.7748259174385221,0.35392383524545373,-0.03155443889661632,0
1.3067577469587668,0.0065036593548472455,1.124651466781796,1,1,-0.34927189109172213,-0.031201820583977937,-0.3523131588380317,-0.07407391834590153,0
1.4872294606451646,1.939679928515718,1.8370672859198591,0,0,-0.7367746230044874,-0.659903456241528,-1.029123611501372,-0.08666805249535732,2
1.6047244653076587,1.939679928515718,1.8370672859198591,0,0,-0.7367746230044874,0.11388317226007208,-1.0879766943416624,1.8449861742792382,2
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.7367746230044874,-0.643782901481078,-0.4994458659387579,-0.09262805028627982,2
1.3067577469587668,0.9767673199749597,1.0015488746087216,0,1,0.13510652379923452,0.0010392889369220688,1.678118199151989,-0.06570916799923522,1
0.9955237420326307,2.9948982639049286,1.0015488746087216,1,0,3.041377013144974,0.8070670269594222,0.9424546636483583,-0.04900613142322618,3
1.3067577469587668,0.04184020851618395,1.124651466781796,0,0,-0.6398989400262961,-0.514818463397478,-0.17575391031716037,-0.09065647354567435,0
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.7367746230044874,-0.659903456241528,-0.6171520316193388,-0.09279310280748206,2
1.3067577469587668,0.0023772101985952616,1.0015488746087216,0,0,-0.34927189109172213,-0.38585402531387797,-0.6171520316193388,-0.07339420838517001,0
0.9955237420326307,0.0010991298209155152,1.0015488746087216,0,0,1.2007390365593391,0.6942231436362721,-0.5877254901991935,-0.07745227184949642,0
1.3067577469587668,1.4529849798682017,1.8370672859198591,1,0,-0.7367746230044874,-0.498697908637028,-0.4111662416783222,-0.09194555462898793,3
1.3067577469587668,2.7901839872663174,1.8370672859198591,0,0,0.9101119876247651,0.2428476103436721,0.5893361666066156,-0.053925671548848586,3
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.7367746230044874,-0.659903456241528,-0.4994458659387579,-0.092139160539934,2
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.7367746230044874,-0.514818463397478,-0.2051804517373056,-0.08947951674891588,2
1.3067577469587668,2.9350028254176097,1.124651466781796,0,0,0.3288578897556172,-0.09568403962577794,1.2661466192699558,-0.07157723780366536,3
0.289699367804719,0.0010991298209155152,1.0015488746087216,1,0,-0.7367746230044874,-0.659903456241528,1.030734287908794,-0.09368940067578274,0
1.3067577469587668,0.0023772101985952616,1.0015488746087216,0,0,-0.34927189109172213,-0.353612915792978,-0.5288724073589031,-0.07561649781620924,0
0.9955237420326307,2.563647563652297,1.8370672859198591,0,0,0.23198220677742584,-0.24076903246982798,-0.5582989487790483,-0.08412401511159477,3
1.3067577469587668,1.939679928515718,1.8370672859198591,1,1,-0.7367746230044874,-0.611541791960178,-0.7348581972999197,-0.08821202481394522,2
0.9955237420326307,0.16559283491582222,0.16559283491582222,1,0,-0.7367746230044874,-0.643782901481078,-0.3523131588380317,-0.09348883052343573,0
1.3067577469587668,0.9767673199749597,1.0015488746087216,0,1,-0.34927189109172213,-0.24076903246982798,-0.7937112801402102,-0.07834299832467635,1
0.289699367804719,0.16559283491582222,0.16559283491582222,0,0,-0.7367746230044874,-0.659903456241528,0.03023187962385622,-0.094018112869907,0
0.9955237420326307,0.16559283491582222,0.16559283491582222,0,1,-0.2523962081135308,-0.24076903246982798,-1.0879766943416624,-0.08962994436317613,0
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.7367746230044874,-0.611541791960178,-0.11690082747686992,-0.09313852918096857,2
1.3067577469587668,0.9767673199749597,1.0015488746087216,0,0,-0.34927189109172213,-0.24076903246982798,-0.3228866174178865,-0.08037934251031055,1
1.3067577469587668,1.8009356992455172,1.124651466781796,0,0,0.23198220677742584,0.3073298293854721,2.266649027554893,-0.03403649453191052,3
0.9955237420326307,1.4529849798682017,1.0015488746087216,0,0,-0.34927189109172213,-0.19240736818847795,-0.26403353457759604,-0.08159390621063409,1
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.7367746230044874,-0.627662346720628,-0.4994458659387579,-0.08898993057842997,2
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.6398989400262961,-0.611541791960178,-0.5582989487790483,-0.09229724881973529,2
1.3067577469587668,0.9013814538791901,1.0015488746087216,0,0,0.0382308408210432,0.8715492460012222,1.7075447405721342,-0.036777619947319616,1
1.3067577469587668,1.2819007819356898,1.124651466781796,0,0,-0.34927189109172213,-0.25688958723027794,1.2661466192699558,-0.06292138216643985,0
1.6047244653076587,1.2437933854623793,1.0015488746087216,0,0,-0.7367746230044874,-0.659903456241528,-0.8819909044006459,-0.09448471704376983,1
0.289699367804719,0.16559283491582222,0.16559283491582222,0,0,-0.7367746230044874,-0.659903456241528,0.03023187962385622,-0.09411909437022059,0
1.6047244653076587,1.8542514861742199,1.6378867087027587,1,0,-0.7367746230044874,-0.466456799116128,1.7958243648325698,3.0028219498473003,2
1.3067577469587668,0.7435580593548821,1.0015488746087216,1,1,1.2976147195375305,1.9677469697118224,-0.4111662416783222,0.008235057923501304,0
1.3067577469587668,0.0836804170323679,1.124651466781796,1,1,-0.34927189109172213,0.0010392889369220688,-1.1762563186020982,-0.053278693522701474,0
1.6047244653076587,2.0846731685721687,1.8370672859198591,0,0,-0.7367746230044874,-0.659903456241528,-0.6465785730394841,-0.09448471704376983,3
1.6047244653076587,2.0846731685721687,1.8370672859198591,0,0,-0.7367746230044874,-0.659903456241528,-0.4111662416783222,-0.09448471704376983,3
1.3067577469587668,2.988957001616997,1.0015488746087216,0,0,2.944501330166783,1.6936975387841724,-0.23460699315745084,-0.008098177434117953,3
0.9955237420326307,1.8542514861742199,1.6378867087027587,1,0,-0.2523962081135308,-0.32137180627207795,1.413279326370682,-0.07172557614550533,2
1.3067577469587668,0.0023772101985952616,1.0015488746087216,0,0,-0.34927189109172213,-0.353612915792978,-0.5582989487790483,-0.07486923471388862,0
1.3067577469587668,0.012940270675108436,1.0015488746087216,0,0,-0.44614757406991346,-0.353612915792978,-0.5288724073589031,-0.08226525908168449,0
1.3067577469587668,1.85460052129046,1.0015488746087216,0,0,1.491366085493913,0.33957093890637213,0.20679112814472758,-0.06418748125313033,3
1.3067577469587668,0.16559283491582222,0.16559283491582222,0,0,-0.7367746230044874,-0.611541791960178,-0.8525643629805006,-0.09017594088900965,0
0.05230026064522993,0.16559283491582222,0.16559283491582222,1,0,-0.7367746230044874,-0.611541791960178,3.120018728739105,-0.09160639607276226,0
1.3067577469587668,2.8255206255485517,1.0015488746087216,1,0,0.6194849386901912,0.08164206273917209,-0.5877254901991935,-0.06753937063940166,3
1.3067577469587668,0.0020885295432371354,1.8370672859198591,1,0,-0.7367746230044874,-0.5954212371997281,-0.7054316558797745,-0.09364482953081674,0
1.3067577469587668,0.8946588848577012,1.0015488746087216,0,0,-0.34927189109172213,-0.353612915792978,-0.6760051144596293,-0.06903946823716364,1
1.3067577469587668,1.8936008936407884,1.0015488746087216,1,0,0.3288578897556172,0.0010392889369220688,0.3244972938253085,-0.08051375236934864,3
0.289699367804719,0.16559283491582222,0.16559283491582222,0,0,-0.7367746230044874,-0.659903456241528,0.03023187962385622,-0.09414486206340407,0
1.3067577469587668,2.9554157935912264,1.8370672859198591,0,0,2.4601229152758264,1.5002508816587723,-0.08747428605672469,-0.036497657443001916,3
0.9955237420326307,2.9948982639049286,1.0015488746087216,0,0,0.9101119876247651,0.09776261749962208,-0.028621203216434236,-0.07179173643881424,3
1.6047244653076587,0.16559283491582222,0.16559283491582222,1,0,-0.7367746230044874,-0.659903456241528,-0.8819909044006459,4.7690601220185425,0
1.3067577469587668,0.0020885295432371354,1.8370672859198591,1,0,-0.7367746230044874,-0.5954212371997281,-0.7054316558797745,-0.09364482953081674,0
1.4872294606451646,1.8542514861742199,1.6378867087027587,0,0,-0.7367746230044874,-0.579300682439278,1.7369712819922793,-0.08293939764929525,2
0.289699367804719,1.4052713575015463,1.0015488746087216,0,0,-0.7367746230044874,-0.643782901481078,0.26564421098501806,-0.09422495083951485,0
1.3067577469587668,1.4302236214041988,1.124651466781796,0,0,-0.2523962081135308,-0.22464847770937796,-0.381739700258177,-0.06487415545526279,3
1.3067577469587668,1.4052713575015463,1.0015488746087216,0,0,-0.44614757406991346,-0.369733470553428,0.5010565423461799,-0.09171643108689707,2
1.3067577469587668,0.007796312145872785,1.0015488746087216,0,0,-0.34927189109172213,-0.22464847770937796,-0.5582989487790483,-0.0736289033203816,0
1.4872294606451646,0.80230026064523,1.0015488746087216,0,0,-0.7367746230044874,-0.659903456241528,-0.8231378215603554,-0.08065094792494712,0
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.7367746230044874,-0.450336244355678,-1.146829777181953,-0.0895561234043262,2
0.9955237420326307,0.0023772101985952616,1.0015488746087216,0,0,-0.34927189109172213,-0.434215689595228,-0.5582989487790483,-0.07719668419008201,0
1.3067577469587668,1.4529849798682017,1.0015488746087216,1,0,4.107009525905079,3.2251502410269226,-0.5288724073589031,-0.017741562501996426,1
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.7367746230044874,-0.530939018157928,-0.9408439872409363,-0.08627318000792415,2
1.3067577469587668,0.9983300588688017,1.0015488746087216,0,0,0.4257335727338085,0.16224483654142208,0.7364688737073417,-0.0634854857199158,1
1.3067577469587668,0.9767673199749597,1.0015488746087216,0,1,0.8132363046465738,0.43629426746907213,0.8247484979677774,-0.0449661749865422,1
1.3067577469587668,0.9013814538791901,1.0015488746087216,1,1,-0.5430232570481047,1.2906836697729223,-0.4994458659387579,-0.028137085641176174,1
1.3067577469587668,1.939679928515718,1.8370672859198591,0,0,-0.7367746230044874,-0.611541791960178,-1.4705217328035505,-0.09423261150505588,2
1.3067577469587668,0.0020885295432371354,1.8370672859198591,1,0,-0.7367746230044874,-0.5954212371997281,-0.7054316558797745,-0.09364482953081674,0
0.9955237420326307,0.0010991298209155152,1.0015488746087216,0,0,0.0382308408210432,-0.07956348486532794,-0.7054316558797745,-0.08680315877853552,0
1.3067577469587668,0.011410965958959258,1.0015488746087216,0,1,-0.7367746230044874,-0.530939018157928,-0.764284738720065,-0.09280354916958346,0
0.289699367804719,0.16559283491582222,0.16559283491582222,0,0,-0.7367746230044874,-0.659903456241528,0.03023187962385622,-0.09412257649092107,0
1.3067577469587668,1.334800035951066,1.124651466781796,1,0,2.2663715493194436,1.2584425602520224,-0.8231378215603554,-0.033585908113269856,3
0.9955237420326307,0.0010991298209155152,1.0015488746087216,0,0,1.2007390365593391,0.6942231436362721,-0.47001932451861267,-0.07684568642347475,0
1.3067577469587668,1.2819007819356898,1.124651466781796,1,0,-0.2523962081135308,0.01715984369737207,2.6491940660167814,-0.0533984784747976,0
1.3067577469587668,1.0114200515094494,1.0015488746087216,0,0,1.2007390365593391,1.4196481078565224,0.9130281222282131,-0.04406430572512076,1
1.3067577469587668,0.9983300588688017,1.0015488746087216,0,0,2.944501330166783,1.1939603412102224,0.6776157908670513,-0.03966011946316774,1
1.3067577469587668,1.0114200515094494,1.0015488746087216,0,1,0.13510652379923452,0.2106065008227721,0.4127769180857442,-0.06950050101790572,1
1.3067577469587668,2.0846731685721687,1.0015488746087216,0,1,-0.6398989400262961,0.06552150797872208,-0.26403353457759604,-0.0732834769468951,0
1.6047244653076587,1.939679928515718,1.8370672859198591,0,0,-0.5430232570481047,-0.659903456241528,-0.5582989487790483,0.37272325654851934,2
1.3067577469587668,0.09655432734503987,1.0015488746087216,1,0,-0.05864484215714813,-0.38585402531387797,1.2661466192699558,-0.07932147424150811,0
1.3067577469587668,2.0846731685721687,1.8370672859198591,0,0,2.1694958663412525,3.4185968981523227,-1.2056828600222433,-0.013427214954115503,3
1.3067577469587668,2.0846731685721687,1.8370672859198591,0,0,1.2007390365593391,2.1934347363581224,1.3838527849505367,-0.0327306992692347,3
0.9955237420326307,1.4529849798682017,1.0015488746087216,0,1,1.2976147195375305,0.7748259174385221,0.38335037666559896,-0.056604815215789334,1
1.3067577469587668,2.95444238973815,1.8370672859198591,0,0,-0.2523962081135308,-0.30525125151162796,-0.23460699315745084,-0.09092250756719018,3
1.3067577469587668,0.9983300588688017,1.0015488746087216,1,0,1.2007390365593391,0.6781025888758222,0.5599096251864704,-0.041875444652806036,1
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.7367746230044874,-0.611541791960178,1.6192651163116984,-0.0884376662353356,2
1.3067577469587668,2.0846731685721687,1.8370672859198591,1,0,2.1694958663412525,3.3702352338709725,-1.3233890257028242,-0.015284578135745595,3
1.3067577469587668,0.9767673199749597,1.0015488746087216,1,0,-0.05864484215714813,-0.32137180627207795,-0.3228866174178865,-0.07351677903382652,1
1.3067577469587668,1.0102082502194207,1.0015488746087216,0,0,-0.34927189109172213,-0.40197458007432796,-0.6760051144596293,-0.0865482675432612,1
0.9955237420326307,0.0010991298209155152,1.0015488746087216,0,0,-0.5430232570481047,-0.466456799116128,-0.5582989487790483,-0.09139677240659404,0
1.3067577469587668,0.8946588848577012,1.0015488746087216,1,0,-0.6398989400262961,-0.450336244355678,2.884606397377943,-0.06735412181813671,0
1.6047244653076587,0.02324456028676886,1.0015488746087216,0,0,-0.6398989400262961,-0.09568403962577794,-0.6465785730394841,-0.03845530570080551,0
1.3067577469587668,0.16559283491582222,0.16559283491582222,0,0,0.13510652379923452,0.3234503841459221,0.14793804530443713,-0.07726214805925083,0
1.3067577469587668,0.9767673199749597,1.0015488746087216,0,0,0.13510652379923452,0.1300037270205221,0.03023187962385622,-0.06484838776207932,0
1.3067577469587668,1.939679928515718,1.8370672859198591,1,1,-0.7367746230044874,-0.659903456241528,-0.5877254901991935,-0.09282792401448674,2
1.3067577469587668,0.0023772101985952616,1.0015488746087216,0,0,-0.34927189109172213,-0.353612915792978,-0.5582989487790483,-0.07537762433615708,0
1.3067577469587668,2.0846731685721687,1.8370672859198591,1,0,-0.5430232570481047,0.5330175960317721,-0.028621203216434236,-0.07421529244634056,0
1.3067577469587668,1.939679928515718,1.8370672859198591,0,0,-0.7367746230044874,-0.643782901481078,-0.764284738720065,-0.09122684491641116,2
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.7367746230044874,-0.563180127678828,0.5893361666066156,-0.08772313506759939,2
1.3067577469587668,2.880613402838728,1.0015488746087216,1,0,-0.7367746230044874,-0.482577353876578,-0.4111662416783222,-0.09187521579083846,3
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.7367746230044874,-0.627662346720628,-0.6760051144596293,-0.0931239042740266,2
1.3067577469587668,2.95444238973815,1.8370672859198591,0,0,0.0382308408210432,-0.22464847770937796,-0.14632736889701514,-0.09020867282359406,3
1.3067577469587668,2.0846731685721687,1.8370672859198591,1,0,-0.5430232570481047,0.5330175960317721,-0.028621203216434236,-0.0748267528413429,0
1.3067577469587668,1.0114200515094494,1.0015488746087216,0,0,1.7819931344284872,1.2906836697729223,-0.3228866174178865,-0.05137536634782519,1
1.3067577469587668,0.9013814538791901,1.0015488746087216,0,1,0.8132363046465738,0.5168970412713222,1.8546774476728602,-0.05864673079454427,3
1.3067577469587668,2.0846731685721687,1.8370672859198591,0,0,1.6851174514502958,1.6936975387841724,-0.3523131588380317,-0.047572194118773094,3
1.3067577469587668,0.12515312516133878,1.0015488746087216,0,0,-0.34927189109172213,-0.353612915792978,-0.05804774463657946,-0.08783525935415448,0
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.7367746230044874,-0.611541791960178,-0.29346007599774127,-0.0925312473308068,2
0.9955237420326307,0.0010991298209155152,1.0015488746087216,0,0,-0.34927189109172213,-0.337492361032528,-0.29346007599774127,-0.08983330021208352,0
1.3067577469587668,2.9350028254176097,1.124651466781796,0,0,0.4257335727338085,0.01715984369737207,0.35392383524545373,-0.06388592960046972,3
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.44614757406991346,-0.611541791960178,-0.5582989487790483,-0.08922392908950147,2
1.3067577469587668,1.4052713575015463,1.0015488746087216,1,1,-0.2523962081135308,-0.24076903246982798,1.8252509062527151,-0.0781702851379331,0
0.9955237420326307,1.1099273675073564,1.8370672859198591,1,1,-0.7367746230044874,-0.38585402531387797,0.17736458672458236,-0.08823988177954896,0
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.6398989400262961,-0.5954212371997281,-1.6470809813244218,-0.09021354779257472,2
1.3067577469587668,2.988957001616997,1.0015488746087216,0,0,2.3632472322976352,1.4035275530960725,-0.5582989487790483,-0.02084691774267456,3
1.3067577469587668,0.11410965958959257,1.0015488746087216,0,0,-0.7367746230044874,-0.482577353876578,1.295573160690101,-0.09231326657495745,0
1.3067577469587668,2.2847871992271953,1.8370672859198591,0,0,0.4257335727338085,0.3718120484272721,-1.1762563186020982,-0.07605942356930888,3
1.3067577469587668,0.012940270675108436,1.0015488746087216,0,0,-0.34927189109172213,-0.14404570390712795,1.7663978234124247,-0.08291989777337264,0
1.3067577469587668,0.0065036593548472455,1.124651466781796,0,0,0.6194849386901912,0.7587053626780722,-0.8525643629805006,-0.055232859659804595,0
1.3067577469587668,0.9983300588688017,1.0015488746087216,1,0,1.9757445003848697,1.1294781221684222,1.2072935364296653,-0.03273975278305592,1
1.3067577469587668,0.8946588848577012,1.0015488746087216,1,0,-0.5430232570481047,-0.434215689595228,0.6776157908670513,-0.06657134108467132,0
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.5430232570481047,-0.530939018157928,-0.5288724073589031,-0.09225407052304947,2
1.3067577469587668,1.0114200515094494,1.0015488746087216,0,0,1.2976147195375305,0.3556914936668221,-0.3228866174178865,-0.07263232037590742,3
1.3067577469587668,2.0846731685721687,1.8370672859198591,0,0,0.0382308408210432,0.9037903555221222,-0.3523131588380317,-0.06678375044739991,3
1.3067577469587668,1.939679928515718,1.8370672859198591,1,0,-0.7367746230044874,-0.643782901481078,-1.1762563186020982,-0.09346236640611216,2
1.3067577469587668,0.0023772101985952616,1.0015488746087216,0,0,-0.34927189109172213,-0.353612915792978,-0.6171520316193388,-0.07570006871302049,0
1.3067577469587668,1.0114200515094494,1.0015488746087216,0,0,2.5569985982540175,2.3062786196812723,0.5010565423461799,-0.03735077701461679,1
1.3067577469587668,0.0023772101985952616,1.0015488746087216,1,0,-0.34927189109172213,-0.353612915792978,-0.5288724073589031,-0.07518680412177138,0
